"datetime","solar_elev","exposure_rgb","r","g","b","ir","exposure_ir","Y","Z_prime","R_prime","Y_prime","X_prime","NDVI_c","EVI2_c","year","d1","d3"
2018-06-24 10:34:05,64.61494,13,63,37,10,77,7,41.83,29.1032644217105,17.4730561810947,11.6015546040507,17.5017098176598,0.000819265997837715,0.00118526793996808,2018,175,176
2018-06-24 11:04:06,70.73235,11,59,35,10,56,6,39.45,22.8619042659763,17.7891693300881,11.8946225435928,10.9672817223836,-0.237229816546439,-0.312007265242392,2018,175,176
2018-06-24 11:34:05,76.39112,11,60,36,10,58,6,40.34,23.6784008469041,18.0906806746658,12.162967640267,11.5154332066371,-0.222090865906626,-0.293889100006925,2018,175,176
2018-06-24 12:04:05,80.69317,13,70,44,16,60,6,48.72,24.4948974278318,19.414506867883,13.5124967800466,10.9824006477852,-0.277400134067962,-0.359871407055882,2018,175,176
2018-06-24 12:34:05,81.2828,11,63,38,11,64,6,42.53,26.1278905896872,18.9952147083991,12.8232774848923,13.304613104795,-0.176180555404683,-0.237531489636363,2018,175,176
2018-06-24 13:04:05,77.61614,12,61,37,11,60,6,41.34,24.4948974278318,17.6091832102836,11.9338300641496,12.5610673636822,-0.167320978466033,-0.226076445387538,2018,175,176
2018-06-24 13:34:06,72.15191,11,59,36,11,56,6,40.15,22.8619042659763,17.7891693300881,12.1056804847972,10.7562237811791,-0.246377603611735,-0.322907062399614,2018,175,176
2018-06-24 14:04:05,66.11293,11,58,35,11,52,6,39.26,21.2289111041209,17.4876579855103,11.837335388123,9.39157571599788,-0.301202123521034,-0.386544118142528,2018,175,176
2018-06-24 14:34:05,59.8533,11,58,35,10,52,6,39.15,21.2289111041209,17.4876579855103,11.8041691402194,9.42474196390143,-0.299598550733678,-0.384716928210646,2018,175,176
2018-06-24 15:04:06,53.50362,16,65,38,10,69,8,43.02,24.3951839509359,16.25,10.755,13.6401839509359,-0.087313482357555,-0.121635304767564,2018,175,176
2018-06-24 15:34:05,47.13466,16,60,36,10,59,8,40.34,20.8596500450031,15,10.085,10.7746500450032,-0.163934328792798,-0.221108367670753,2018,175,176
2018-06-24 16:04:05,40.77052,15,54,32,10,48,8,36.18,16.9705627484771,13.9427400463467,9.34163583105229,7.62892691742485,-0.292690089251125,-0.375005207382548,2018,175,176
2018-06-24 16:34:05,34.43944,17,52,32,10,49,10,35.58,15.4951605348251,12.6118525018893,8.62941753879273,6.86574299603233,-0.295011235163505,-0.376703271818079,2018,175,176
2018-06-24 17:04:06,28.15918,23,55,33,10,50,12,37.07,14.4337567297406,11.4682927731391,7.72962932909576,6.70412740064488,-0.262164605866154,-0.338094790206601,2018,175,176
2018-06-24 17:34:05,21.96139,33,55,33,11,50,16,37.18,12.5,9.57427107756338,6.47220724843285,6.02779275156715,-0.227308282086029,-0.295480337584038,2018,175,176
2018-06-24 18:04:05,15.86032,50,54,32,10,47,22,36.18,10.0204336687137,7.63675323681471,5.11662466866586,4.90380900004783,-0.21792836598135,-0.281955920434412,2018,175,176
2018-06-24 18:34:05,9.89147,93,61,40,17,42,36,43.77,7,6.32540533785559,4.53873756783507,2.46126243216493,-0.43977341659313,-0.518197369483605,2018,175,176
2018-06-25 06:04:05,8.42825,124,61,45,25,43,45,47.6,6.4100615354994,5.47796171181663,4.27460618823724,2.13545534726215,-0.439028407168189,-0.513203337678437,2018,176,176
2018-06-25 06:34:05,14.35454,69,51,30,11,44,26,34.21,8.6291099460801,6.13967850737423,4.11840003406416,4.51070991201593,-0.15294921942871,-0.201147579434183,2018,176,176
2018-06-25 07:04:06,20.43041,43,57,34,12,49,18,38.48,11.5494107593803,8.69241850895847,5.86814498639863,5.68126577298165,-0.209490668983191,-0.273313097878616,2018,176,176
2018-06-25 07:34:06,26.60924,32,60,36,13,53,14,40.67,14.1648458213585,10.6066017177982,7.18950819771422,6.97533762364427,-0.206533763064161,-0.271547691740609,2018,176,176
2018-06-25 08:04:05,32.86575,26,63,38,13,57,12,42.75,16.4544826719043,12.3553165137056,8.38396477715737,8.07051789474697,-0.209773492395763,-0.27662938757574,2018,176,176
2018-06-25 08:34:05,39.18511,22,64,38,12,59,10,42.94,18.6574381949934,13.6448458467591,9.15483876030991,9.50259943468352,-0.178950478625665,-0.239434938446116,2018,176,176
2018-06-25 09:04:06,45.54642,19,66,39,11,53,8,44.02,18.7383297014435,15.1414384354571,10.0988806049821,8.63944909646138,-0.273412391790205,-0.353531138700721,2018,176,176
2018-06-25 09:34:05,51.91558,17,68,41,13,63,8,46.02,22.2738636073762,16.4924225024706,11.161489464172,11.1123741432042,-0.194895417210378,-0.260186326156502,2018,176,176
2018-06-25 10:04:05,58.27179,15,66,39,12,71,8,44.13,25.1022907321224,17.0411267233126,11.3943170045422,13.7079737275802,-0.108398390419764,-0.149853988936033,2018,176,176
2018-06-25 10:34:05,64.55988,13,63,37,10,77,7,41.83,29.1032644217105,17.4730561810947,11.6015546040507,17.5017098176598,0.000819265997837715,0.00118526793996808,2018,176,176
2018-06-25 11:04:05,70.67386,12,59,36,10,56,6,40.04,22.8619042659763,17.031832941094,11.5585523891763,11.3033518768,-0.202168473617166,-0.269298039363227,2018,176,176
2018-06-25 11:34:06,76.33994,11,60,36,10,59,6,40.34,24.0866491373679,18.0906806746658,12.162967640267,11.9236814971009,-0.205468273564244,-0.273644623170184,2018,176,176
2018-06-25 12:04:05,80.64835,11,61,37,11,60,6,41.34,24.4948974278318,18.3921920192436,12.4644789848447,12.030418442987,-0.209113336416499,-0.278187279757824,2018,176,176
2018-06-25 12:34:05,81.27041,11,61,37,11,61,6,41.34,24.9031457182956,18.3921920192436,12.4644789848447,12.4386667334509,-0.193102804354172,-0.258489613310068,2018,176,176
2018-06-25 13:04:06,77.6289,11,61,37,11,59,6,41.34,24.0866491373679,18.3921920192436,12.4644789848447,11.6221701525232,-0.225559411456982,-0.298168281392052,2018,176,176
2018-06-25 13:34:05,72.18203,11,60,36,11,57,6,40.45,23.2701525564402,18.0906806746658,12.1961338881705,11.0740186682697,-0.240587496681868,-0.31611340251896,2018,176,176
